product_skus, product_id, brand_id, is_finished_verifying
3406864444511, 1519279, Bruder, True
4505427887075, 1524451, ANESSA, True
9343727199949, 1524463, OEM, True
9990312072653, 1529989, Refre, True
1163374914768, 1529993, Refre, True
9098376015217, 1534589, LG, True
7615669247388, 1536285, Asus, True
2730126158108, 1544249, Uyên Loan, True
7987508167295, 1544255, Uyên Loan, True
3374942005377, 1550073, Lego Education, True
5989779223771, 1559899, Sunhouse, True
7369927522532, 1563561, Sunhouse, True
2348183708886, 1570187, Wacom, True
3717262053183, 1575711, Lock&Lock, True
2975547658459, 1577391, Tupperware, True
8531996906080, 1577393, Tupperware, True
9086212238913, 1580395, Lock&Lock, True
6899751754782, 1582063, ChipXinh, True
7161827611862, 1600047, Diana, True
6327616539255, 1602091, Haotian, True
7557664039240, 1602249, Chen Yuan, True
9717576637004, 1606693, Sunlight, True
4695630161588, 1607091, TT - Mart , True
8899808300663, 1607947, Sunhouse, True
1600059736999, 1619743, TT - Mart , True
9371908522644, 1629097, SOLGAR, None
3595469546314, 1634981, Acnes, True
7491940996943, 1640157, Lipice Sheer Color, True
7055704749246, 1644937, Midimori, True
7582021971956, 1651187, Logitech, True
4385617341064, 1651283, Campus, True
4932505875530, 1651859, Biti's Việt Nam, True
6491427934001, 1651861, Biti's Việt Nam, True
4469565771231, 1652711, Biti's Việt Nam, True
6045785185423, 1657745, Uyên Loan, True
4959830615044, 1667597, Tiger Queen, True
1073000703041, 1675793, Samsung, True
8977706114848, 1685931, Xiaomi, True
8306505322596, 1685941, PN, None
9347489490252, 1687625, Remos, True
5959762245387, 1689049, RITZ, True
6316100663095, 1695751, Philips, True
7303608970601, 1695753, Philips, True
1250064070917, 1713403, OEM, True
5982690652361, 1713409, OEM, None
8148404343995, 1714731, Hoco, True
7041420951414, 1714733, Hoco, True
7484519212575, 1717799, Me-O, None
3172689190673, 1726595, Lock&Lock, True
3552343680182, 1726599, Lock&Lock, True
4192842624363, 1729293, CHONGIAY, None
9066386921842, 1734927, Casio, None
9347423831622, 1744999, Caryn, True
8728119518927, 1745013, Caryn, True
1798208258338, 1746929, Sukin, True
4402209871676, 1748825, Sukin, True
7679099640959, 1748903, SoundMax, True
2822249370533, 1749153, Sukin, None
6952899313539, 1749991, Ricola, True
8028963506140, 1752847, Miley Lingerie, None
4014127929355, 1754143, Kawasaki, True
8161404711892, 1754751, Duy Tân, True
9318071425556, 1812543, Comet, True
8628365763938, 1814535, Optimum Nutrition, True
4709048257372, 1820321, Gold Roast, True
1112855991705, 1826507, Sharp, True
9125209624497, 1826511, Sharp, True
2427072368179, 1829725, Canon, True
9285816919512, 1860263, Zoley, None
6600441351682, 1911371, La Roche-Posay, True
2298536416299, 1919531, DeLonghi, True
3419881939243, 1931975, Đại Nam Sport, True
1838886022699, 1935009, Apple, True
5653590736795, 1937091, Organic Shop, True
8305930441841, 1944703, Sunhouse, True
6022208553328, 1946509, OEM, True
5645064205449, 1949905, Vibook, True
9093265655345, 1951095, OEM, True
2370458911998, 1952263, Electrolux, True
4169453500249, 1988013, Lê Gia, None
1634835313135, 1990729, Electrolux, True
4885711185552, 2004617, OEM, None
2609390942013, 2005787, Sony, True
1924351412383, 2010093, Canon, True
9445098582235, 2014921, OEM, None
1364455795294, 2037963, lincup, True
9242848831359, 2038417, Bosch , True
8122174564682, 2039747, Sunhouse, True
4981308202074, 2072259, Dunlop, True
3556373284761, 2072285, Dunlop, True
9970212835244, 2072287, Dunlop, True
1021141885553, 2073537, Pearl Metal, True
6353723594535, 2079709, Vaseline, True
2276347849437, 2080951, Samsung, True
1348019733052, 2119179, Lock&Lock, True
2551893844854, 2123129, Fitin Pack, None
3634879170983, 2123245, Senka, True
7104580500585, 2127583, Lock&Lock, True
3056095366450, 2130025, Pond's, True
6082667661576, 2137929, Panasonic, True
9583668005781, 2146991, Lock&Lock, True
7932133008512, 2152131, Xiaomi, True
5220647038968, 2152183, Xiaomi, True
2086931909832, 2152235, Xiaomi, True
3139185806781, 2153189, Xiaomi, True
9881440351690, 2153191, Xiaomi, True
4652056555414, 2161875, SPAM, True
7618982081608, 2161877, SPAM, True
7193999134870, 2172089, LG, True
1402487270102, 2173283, Trung Nguyên Legend, None
2882624309374, 2173355, Likado, True
5303473464993, 2180183, 137 DEGREES, True
1731120176120, 2236961, Duy Tân, True
6646323317551, 2236969, Duy Tân, True
3358555600457, 2236981, Duy Tân, True
3996959756556, 2237131, OEM, None
7686633533271, 2241935, Sunhouse, True
1566784276240, 2247209, The Saem, True
9119220281999, 2249747, Transcend, True
3835343408742, 2255419, Brother, True
5736773102706, 2255747, Minh Thành, None
2084542205077, 2282589, Zippo, True
9477808764433, 2287887, Juicy Milk, True
5969015714188, 2296437, Hasun, True
3854695997506, 2298915, OEM, None
7220162349516, 2320705, Nuskin, True
5606811813249, 2353703, RITZ, True
7970379625339, 2365901, Toshiba, True
4622515819395, 2391311, Nhơn Hòa, True
8324822809927, 2405391, Rio Beauty, True
2872291923072, 2406579, Huxley, True
9378839672844, 2407197, Sharp, True
7403860213376, 2418781, Liqui Moly, True
6417843581377, 2430405, Double A, True
2548337775652, 2431263, Simply, True
9125999621195, 2437333, Milaganics, True
1971441911998, 2454283, Dutch Lady, True
1740651008848, 2454293, Dutch Lady, True
7888433754317, 2454353, Yomost, True
4121961512138, 2454357, Yomost, True
9737656560121, 2454359, Yomost, True
2982324283971, 2465495, Pulppy, True
3975539937370, 2466655, Dh Foods, None
1744607203035, 2546927, Sunhouse, True
5077322576907, 2564161, Happy Dent, True
1862288463941, 2567693, Me-O, True
5611460407534, 2574909, OEM, True
1014627511756, 2579677, BIODERMA, True
2621176085516, 2583043, OEM, True
1175069158036, 2592901, Rewa, True
1637639357152, 2596253, Dh Foods, None
1975965408750, 2609295, Khaluck.Home, True
1840918276604, 2612737, Double A, True
1384438430172, 2623571, Autoart, True
3878214333354, 2626715, Naruko, True
3808879984110, 2626799, Naruko, True
1976971110491, 2626861, Naruko, True
5472515783238, 2635459, Toshiba, True
4527825300130, 2635475, Toshiba, True
6150102174551, 2635983, OEM, None
5367698129143, 2661095, BONADO, None
3852003000887, 2663695, Mediheal, True
9312399030430, 2665867, Mediheal, True
6670738329793, 2667229, OEM, True
6224287742277, 2669195, Viettel, True
1447205999583, 2673655, Archcafé, True
5185427362834, 2682725, OEM, True
6449449562115, 2688453, Heyday, True
3872392965055, 2688703, Electrolux, True
1610798806303, 2688941, Heyday, True
9566634638930, 2703069, OEM, True
3858792761428, 2729895, Sanaky, True
6586206847310, 2738477, Silcot, True
5260627850371, 2738587, Unicharm, True
4468473474524, 2738589, Diana, True
9094947939043, 2738591, Diana, True
5618233581682, 2741789, Nagakawa, True
3261076979981, 2752197, SKMEI, True
4334742629622, 2752201, SKMEI, True
2480721573065, 2754681, OEM, None
7182882164919, 2768165, Microlife, True
2081082615199, 2775387, Sagami, True
6790307191528, 2775397, Sagami, True
5716072005038, 2775717, Sanaky, True
4123980915631, 2777125, Sanaky, True
1370728951397, 2820883, OEM, None
3022138485402, 2827205, OEM, None
2125873728320, 2829867, Lock&Lock, True
4351363674015, 2859453, JBL, True
2137741611337, 2860623, JBL, True
1469350910381, 2860627, JBL, True
7690034357060, 2866593, Lock&Lock, True
8399098800879, 2872041, OEM, True
9210475888091, 2886745, Acecook, True
5836621162422, 2888359, SKMEI, True
5358825073583, 2888363, SKMEI, True
1960084455303, 2891075, Panasonic, True
4696854811198, 2898603, Acnes, True
3290208337009, 2909831, Bosch , True
5150419593541, 2909837, Bosch , True
7600781391378, 2909885, Bosch , True
1358763674143, 2926529, Anker, None
1589053233386, 2934107, Hanwon, None
4944116735455, 2939271, HKC, True
4883228504279, 2946305, Oral-B, True
1842322155957, 2957057, Deerma, True
8614138445811, 2957767, Bear, True
1547498981910, 2960587, Philips, True
9635893540732, 2984267, Trung Nguyên Legend, True
1751398281050, 2984271, Trung Nguyên Legend, True
5946256946424, 2984275, Trung Nguyên Legend, True
5988055997221, 3005389, D-nee, True
6411573398700, 3007709, Double A, True
9696202387240, 3008741, MW, None
8284422666378, 3016043, Moony, True
2397894201520, 3040151, Apple, True
1351301743080, 3044703, BenQ, True
6235307381055, 3050511, Nivea, True
1762217583705, 3054009, 4U, True
3820829371535, 3088629, Nagakawa, True
4951566977267, 3111929, Thượng Đình, True
6232055137606, 3112371, Thượng Đình, None
