product_skus, product_id, brand_id, is_finished_verifying
['6847434176253', '5189512657973'], 59491844, 567429, None
['7181002288344', '8579611393891'], 59492554, 567429, None
['7686999384715', '9435988061155'], 59493833, 74890, None
['1194877242447', '9816923427401'], 59493835, 74890, None
['6229476649177', '9886901094475'], 59506958, 550695, None
['4409932014851', '3046902472757'], 59519144, 64922, None
['6939103541780', '8271628458937', '7849107932790'], 59565433, 610909, None
['7399365704948', '1985557463937'], 59599863, 951969, None
['6326191646372', '4493219616395'], 60035963, 726223, None
['1721617401866', '8685706267586'], 60159465, 111461, None
['6397580804598', '2428130339438', '1378239349863', '5884851125953'], 60183836, 111461, None
['3051237979253', '1141202905645'], 60291414, 111461, None
['6042363660273', '7858361365824', '6182642586785', '4380152621510', '8319174241273', '6977075369985', '1367253989794', '9723656555980', '6331792555707', '8993302921460', '3516739060230', '8205658244451'], 60782407, 111461, None
['3636585897918', '2267029015264'], 60806855, 939843, None
['3583830777023', '5153801722345'], 60839192, 939843, None
['1988536723695', '8902896158310'], 60854836, 939843, None
['3966887751602', '2965269924338'], 61075935, 1320451, None
['3503627729899', '6770322283439'], 61289931, 421185, None
['8961242654883', '1734411332502'], 61872645, 449693, None
['4359986476610', '7148967191560'], 62250964, 922859, None
['5885233999766', '6893579260258'], 62266210, 805405, None
['7015869818508', '5060410345172'], 62354353, 737737, None
['3231236872988', '4019886499897'], 62652057, 46703, None
['7735528364190', '8774478389951'], 62664775, 197473, None
['2798206435402', '6693814591846'], 62735877, 517665, None
['8801305288962', '3139723474984'], 62865344, 111461, None
['9648890928908', '4724033732559'], 62888471, 111461, None
['2032541345744', '2169174333791'], 63041768, None, None
['1262488012657', '9536801323339'], 63157773, 360381, None
['7370421303138', '4365206269498'], 63174446, 372891, None
['2283086730407', '3774402076372', '7107969517204', '4548829075428', '6435680280918', '9607781587047'], 63487639, 111461, None
['7177844616186', '8449250943729'], 63895932, 427763, None
['6538949610287', '9303854093817', '5825294089990'], 64076352, 697923, True
['1660998799318', '7827226614711'], 64253074, 2442443, None
['9503308613879', '6022392089696'], 64714730, 252965, None
['9778138810761', '2365961049337'], 64975746, 153444, None
['7951410064560', '7272214245819'], 65028165, 862073, None
['1509750339686', '2103409595820'], 65030408, 3008403, None
['3710709424720', '5907810838944'], 65078250, 151735, None
['6890489810382', '5964494116089'], 65091425, 112735, None
['3783488649349', '7123017267709'], 65115066, 3044647, None
['7784620944847', '5895196141119'], 65398424, 716275, None
['5710676537780', '5456778149093'], 65403636, 1370441, None
['5226898875642', '5513966854686'], 65406611, 3189977, None
['3407242825335', '7357019197621', '8016548355733'], 65462892, 111461, None
['3662569807147', '3420191892432'], 65468742, 111461, None
['5810264787037', '7835214844866'], 65474653, 111461, None
['9733396672353', '7543884506082', '5351725532167'], 65641079, 697923, None
['2412689257329', '4528832235613', '9018978559661', '5148996259192'], 65930546, 853295, None
['6928175824853', '5698606076960', '3635119853089'], 66063554, 111461, None
['9583245093347', '1048119118826'], 66083372, 111461, None
['3476934307008', '6111979911069'], 66114564, 868633, None
['4273255204691', '8066102533640'], 66535703, 111461, None
['6118352726791', '5165180501848', '7931727697456', '5621474359130', '9342202605361', '8696419983192', '4310663269430', '6817664153360', '9841705366362', '1007034057992', '3451936678575', '4526393202185'], 66541699, 111461, None
['5869674229415', '7132541549823'], 66550303, 111461, None
['3380288754015', '8316825629732'], 66565753, 111461, None
['1763147619175', '3978978956018'], 66617648, 111461, None
['2957233476936', '3959654393013'], 66636578, 111461, None
['4861117178541', '2853581449687'], 66645239, 245085, None
['9006193354471', '5362775671010'], 66699153, 111461, None
['8594125033286', '8410432036652'], 66709783, 3797817, None
['2195555844051', '7663517273836', '5500167786953'], 66739638, 424177, None
['2532612012402', '1433889543518', '4979532718560'], 66747990, 111461, None
['6608944825747', '4351839384332'], 66757367, 111461, None
['9379847037397', '7945579220691'], 66767666, 111461, None
['2407342106236', '4265219597413'], 66791800, 718933, None
['4255699352442', '2036486553783'], 66798214, 718933, None
['9766779247923', '6047349225125'], 66885980, 776403, None
['6310880678546', '3651502084066'], 66888413, 776403, None
['6198553410194', '4048843685554'], 66941592, 274275, None
['9626909541492', '8309806472717', '5870871718700'], 66979329, 111461, None
['4994938858405', '2711897288942', '7200096614348', '1733758406535'], 67010771, 150002, None
['4859911554869', '6262972195861'], 67011376, 46703, None
['4990517345632', '8981829686854'], 67045438, 358405, None
['2496305150133', '9301910628973'], 67048975, 187431, None
['7760358478748', '8117997307899'], 67053002, 776403, None
['6573561147681', '2384113012289'], 67053232, 776403, None
['5667761028893', '3599639465849'], 67053235, 776403, None
['7926799805806', '1697519776770'], 67057790, 776403, None
['2945757255854', '7581054786278'], 67104392, None, None
['6786917118901', '4986169886340', '4591283724050', '8348805413376', '5447149869399', '2937348916231'], 67110777, 111461, None
['2189309656052', '8030847382931'], 67111292, None, None
['6953441449393', '7261630509629'], 67139970, None, None
['5763306727976', '4368886481297'], 67145382, 291385, None
['6268567922263', '5600741641774'], 67195615, 245945, None
['5004374515233', '4619750071138'], 67225985, 111461, None
['9762931995749', '8616485585332', '8207748543321', '9975479987582', '9438134819644', '1284960877057', '8534553585574'], 67231399, 111461, None
['3135945103275', '8328572341331'], 67240228, 111461, None
['3306890119059', '8404285153369'], 67310010, 20439, None
['2113646779198', '2857495494641', '7282787967674'], 67325418, 215231, None
['2680923548773', '8601185365506', '6280268618500'], 67448365, 111461, None
['8382476178059', '7938815143441'], 67570043, 845973, None
['6991277385096', '3838601650938'], 67600103, 219591, None
['1948514584694', '5202163577800', '2694805800170', '1226353857094', '3924690776150'], 67624596, 150002, None
['5022160235882', '1272402688905'], 67631836, 516547, None
['5911937511147', '6837333059412', '3524076664463', '9720259149295', '1123482758549'], 67638737, 111461, None
['5863712541903', '2316584683583'], 67804794, 111461, None
['2285119694243', '8746284184800'], 67807612, 111461, None
['3214244652575', '6052389855645'], 67808727, 111461, None
['1266068032936', '5570048371226', '1574158156517', '1822939055548', '3977024694806', '2959554326361'], 67812950, 111461, None
['3670663388837', '6634758276697'], 67847669, 180497, None
['6596996032001', '1752241203779'], 68031130, 112081, None
['8323239914293', '8273646402862'], 68044864, 111461, None
['3496196221225', '6112292920578'], 68070588, 47445, None
['4559170508701', '4411855147073'], 68176015, 146217, None
['1969709450358', '5101685320799'], 68176019, 146217, None
['7343717598044', '7999265497430'], 68265088, 3799945, None
['4830630201500', '3872809796357'], 68267231, 111461, None
['1964434369135', '3031806894507'], 68293346, 216659, None
['8573689398475', '1658268201029', '2572483542755'], 68299514, 111461, None
['5564428565923', '9603274086797'], 68302645, 21021, None
['9153137256091', '2135378445219'], 68303375, 21021, None
['2408302781081', '1070153859052', '9025016256450'], 68326140, 864171, None
['7665368670963', '6214229988061'], 68328233, 3985733, None
['1597224967534', '4711393847801', '8327813673569', '4967916527323'], 68354328, 111461, None
['8703974000183', '9734747843295'], 68360453, 111461, None
['8696669218737', '5368157926587'], 68372373, 86205, None
['2866431723653', '5826449059151', '8779180475001'], 68414429, 111461, None
['4359353104993', '7733018481556'], 68463855, None, None
['4997152206151', '6694661451772'], 68478198, 775753, None
['6646249706149', '7770616271271'], 68478494, 47663, None
['6010769620948', '9551656224629', '5640889765305'], 68479793, 281823, None
['2683850402774', '9008944747907'], 68481228, 47663, None
['9752753003241', '9402981309988', '5024067606051'], 68503801, 864561, None
['5751269030912', '1000549341397'], 68504356, 47663, None
['4195702007474', '9536375992691', '1166064872577', '6249268209772'], 68526716, 111461, None
['6620350153856', '5419555883931', '9526703759178'], 68541876, 111461, None
['6122067544328', '3169196964750'], 68545672, 111461, None
['9560621694381', '5968145784382'], 68553538, 489335, None
['8143123606710', '4848913740202'], 68561898, 501413, None
['1735454852965', '4332930619912'], 68564882, 805405, None
['9001423098804', '4848497455677'], 68571735, 623623, None
['7299361097214', '5551979027581'], 68595800, 65122, None
['1188587593838', '6874993774842'], 68596270, 326867, None
['7317036636954', '5855254247719', '8314484509203'], 68602537, 273971, None
['5140034592555', '8672656243760'], 68607796, 231023, None
['7014473195203', '8101647692947'], 68609128, None, None
['3452050298901', '6079340015511'], 68612295, 161155, None
['7439867100173', '4800519118144'], 68619672, 111461, None
['7603527626154', '3200230236478'], 68642324, 151735, None
['7201185933272', '7093743599958'], 68646150, 485765, None
['6532546875308', '6255240758240'], 68646183, 151735, None
['9634623959424', '2158010237980'], 68646185, 151735, None
['4385091128885', '4434123269097'], 68662639, 111461, None
['9555749939315', '1881703868673'], 68708228, 3813763, None
['5375865651861', '7287890716553'], 68746189, 151735, None
['9943873112313', '3451656412735', '7838787763453'], 68767616, 111458, None
['2121653410478', '4686116378231'], 68771574, 291385, None
['3638962672200', '9765172637675'], 68774050, 3982139, None
['3547088964802', '9611484166239'], 68781108, 111461, None
['1969687774323', '3920686458995'], 68781110, 111461, None
['1838910301813', '9228728833910'], 68908617, 63894, None
['5470141931214'], 68912552, 63894, None
['9091532126710', '4164066732674', '7160346078873'], 68914508, 111461, None
['1326979873223', '2932419274803'], 69193249, 111461, None
['8187805933664', '8622275784281'], 69213297, 775753, None
['1613587083794', '8285361365261'], 69213299, 775753, None
['1702748852536', '7357585473662'], 69451736, 154360, None
['5634628639776', '5639606647620'], 69465046, 111461, None
['7171151177767', '9658434805473'], 69465762, 2322739, None
['1878716557847', '2212802587933'], 69471683, 111461, None
['5694779796810', '6042692407365'], 69754482, 3970517, None
['4890571717324', '1564389061296'], 69851049, 40383, None
['9672973003534', '4194816778737', '4011554170473', '1877178594768'], 69931916, 111458, None
['3366387976879', '3883367472058', '9219848604768', '2124104846883', '7587804434805', '7995139521595'], 70100447, 111461, None
['3396031974258', '4194144361311'], 70154847, 111461, None
['8921916725592', '4623789839577'], 70241601, 111461, None
['4828259428255', '2925729831514', '1488261113506', '4864541441690', '9327783147539', '2816687635554'], 70508642, 111461, None
['6925908514739', '6916901162119'], 70586425, 635921, None
['2039878656406', '5516082865215'], 70637079, 111461, None
['3344795138997', '7649749260967'], 70662741, 49242, None
['9760775275157', '7705653370250'], 70666065, 4182483, None
['2197644010927', '7523263015411'], 70667446, 218095, None
['1638175740637', '5481033828161'], 70685699, 198523, None
['8130384786510', '6323504020218', '9916393219268', '1094746010774', '4853214919820', '6761667867508', '4318098967219', '3416073893448', '7587556459422', '5642935994282', '7044590578227', '4530906646544', '9178749825721', '5847942689184', '6283315437069'], 70692477, 111461, None
['4953480910214', '7687770267821', '9228367089196'], 70721297, 47489, None
['4215826196233', '3392047012913'], 70743656, 449693, None
['7660843327660', '2281184337511'], 70771345, 111461, None
['8989151858123', '1752483141808'], 70771350, 18804, None
['1659067120351', '3032333219528'], 70771352, 18804, None
['1986228865944', '3766130567178'], 70783902, 193999, None
['4751479664694', '1968019329927'], 70809049, 235879, None
['7502740187834', '5873497366127'], 70815886, 254277, None
['2792159918319', '3021720863130', '3997325882055'], 70840051, 18804, None
['3145183437001', '9534855302077'], 70843043, 111461, None
['1360546534636', '9857120392611'], 70881975, 805665, None
['1707060665246'], 70897147, 183321, None
['9071425507673', '7171281618673'], 70908524, 151735, None
['8146949798799', '4880629258725'], 71016053, 25422, None
['2132245851852', '6655478212901'], 71018541, 19788, None
['7554417455371', '5065081265156'], 71027775, 111461, None
['9938339278559', '6380478087872'], 71040214, None, None
['8730875313616', '1789066941166'], 71049963, 775753, None
['4316213750059', '9036963792288'], 71061313, 79528, None
['2721433570103', '6632212644792'], 71064709, 637535, None
['6494827833035', '9634643629055'], 71075042, 291385, None
['3430578082332', '3417954928972'], 71075355, 111461, None
['3317406849124', '8547207021886'], 71075600, 291385, None
['5471735404626', '6277709490782'], 71075720, 291385, None
['9567222577310', '7630627617463'], 71092394, 111461, None
['8685184094490', '9478074015069'], 71093120, 111461, None
['7370937401946', '5057795617543'], 71142234, 111461, None
['9545476674801', '9382124509364', '6318824365558', '6380376727719'], 71151073, 25422, None
['5077354527182', '5366280956075'], 71153473, 111461, None
['8129043230143', '3763841191876'], 71308096, 111461, None
['9501185019319', '5098516223384'], 71502626, 204735, None
['6058934627194', '1771624080936'], 71503182, 204735, None
['7517553630927', '1904766160437'], 71513166, 18804, None
['5171934679336', '2154784687854'], 71518290, 18804, None
['3914693176638', '1444591350707'], 71524148, 204735, None
['1206059127463', '8062187833132'], 71524786, 204735, None
['9881940023035', '3340021892855'], 71536017, 111461, None
['7464204945414', '6368093114481'], 71565395, 635921, None
['2519244755341', '7637666663442'], 71577167, 681275, None
['5826369624870', '6223261978329'], 71579559, 4216507, None
['3097980937706', '2767204244897'], 71643965, 111461, None
['4006508839186', '9694925081483'], 71659502, 4216507, None
['9939339084720', '3960346302398'], 71663339, 4216507, None
['8721922913408', '4031644108766'], 71664077, 199245, None
['3639256326540', '9243464603030'], 71664546, 199245, None
['5488322843461', '8283196521524'], 71665176, 635921, None
['5065341429731', '3288244982253'], 71665533, 635921, None
['8341870876756', '8761240021324'], 71669654, 635921, None
['5905506411624', '5769356613023'], 71670782, 635921, None
['1375399924442', '6731185401217'], 71671108, 635921, None
['9921308341309', '3884809688853'], 71673794, 199245, None
['6684679795456', '4191205266486'], 71682011, 52304, None
['1355856885264', '5129700382577'], 71691995, 446813, None
['3361795017831', '6515258445182'], 71886275, 111461, None
['7888383400715', '5571945793609'], 71890856, 174689, None
['3774055826874', '5869773150634'], 71893954, 202397, None
['4977561336373', '5034477927688', '8369466371973'], 71895965, 183637, None
['6392132534176', '9853787504619'], 71896076, 185611, None
['1658847686452', '9950726192828'], 71904278, 659119, None
['9634891587466', '5417533042844'], 71918853, 317963, None
['3402188990031', '3666760190190'], 71930475, 199245, None
['2025639630815', '6167436765812'], 71956962, 151735, None
['6960131198844', '8703199350353'], 71957058, 856589, None
['4228832342594', '9682425763428'], 71958549, 199245, None
['8036944528265', '5535070871670'], 71959529, 205249, None
['8162418280428', '7103385893687'], 71970071, 111461, None
['1379946491715', '4409092073125', '6416096187366'], 71979961, 111461, None
['8457423678354', '7864918396326'], 71999044, 204735, None
['8418909047668', '1804991642381'], 71999046, 204735, None
['2618084490457', '9394204092819'], 72006437, 412027, None
['7875614918330', '7160695699224', '1012764622057', '4962684333401'], 72025030, 111461, None
['7208727881091', '1578937645490'], 72033425, 545597, None
['7836018936504', '1473597928405'], 72037133, 111461, None
['5207283195873', '4511066536021'], 72037417, 203701, None
['8288383080914', '4695521068354'], 72079134, 111461, None
['6442539631272', '2532284790245', '6066459798067'], 72081434, 111461, None
['4770404842402', '9057725748626'], 72082605, None, None
['6096102589431'], 72099153, 237001, None
['5733573022111', '1386069605790'], 72101982, 198523, None
['5293362010090', '7560148699939'], 72180194, 150002, None
['4425350336610', '6374257965788', '3963648487767'], 72188123, 111461, None
['3603193130614', '9649525452157'], 72194499, None, None
['1214768756690', '4060555509881'], 72284067, 17856, None
['8269465991533', '7057795312576', '6863332462370'], 72289104, 111461, None
['4330694372791', '6759754141579'], 72293414, 63747, None
['8678385394650', '4763642565257', '8030088704301'], 72295923, 192113, None
['3122409156113', '2729448080327', '9074309226455'], 72295925, 192113, None
['2225851480674', '1585633998003'], 72301784, 231023, None
['3456013443391', '1720344465806'], 72303653, 4232697, None
['9696560615481', '6463699082827'], 72313759, 48405, None
['5549738999033'], 72324159, 79528, None
['2891547056760', '2019616273690'], 72332755, 111461, None
['7824989222139', '8553618015178'], 72334379, 198611, None
['6343048541154', '6331108650663'], 72458030, 111461, None
['3300267440456', '9786327714950'], 72478188, None, None
['2557233271090', '5973013450931'], 72481114, 168813, None
['3253384260554', '2872653313800', '6780843074241', '2896804364627'], 72497147, 111461, None
['2336721132408', '7980884748126'], 72498066, 168813, None
['1914001986852', '7946373336847'], 72501701, 168813, None
['3835200181078', '3080028260188'], 72508423, 187265, None
['1348548636459', '1687931796630'], 72512030, 111461, None
['5622383336061'], 72515184, 632677, None
['4263756011560', '2667069384816'], 72525133, 4215711, None
['4379556805862', '4073173588060', '6948534908068'], 72540058, 111461, None
['8494146615402', '3843524967384'], 72544445, 111461, None
['4051857673684', '7152966236689'], 72563019, 18984, None
['8031605008292', '1533503372408'], 72580426, 113919, None
['3257205922850', '4519108331122'], 72580995, 168813, None
['7989316506785', '9152676810221'], 72611354, 213565, None
['4134679608772', '9999080677022', '1698744776743', '6767312434725', '9841930014601', '2356570290120', '8543746684520'], 72636913, 21651, None
['8315254108856', '7697778657319'], 72643234, 47445, None
['9621927826019', '8749259856687'], 72643409, 47445, None
['8396211991629', '9950483062105'], 72643418, 47445, None
['8639150438207', '7063756615648'], 72643481, 47445, None
['4931068136645', '7928316692425'], 72643732, 47445, None
['6293335015755', '2722808203473'], 72645053, 47445, None
['6792657478687', '6386487733742'], 72646150, 191145, None
['3856190396723', '2681397145608', '5463335319873', '7791284224087', '1216351716554', '8975173356886', '7613463267503'], 72657100, 111461, None
['6624018294349', '2653577017286'], 72668856, 111461, None
['3408596469367', '9139238624083', '2431293256733'], 72710585, 837721, None
['3274312351793', '8882226059770', '4580678788944', '7607641982814'], 72723083, None, None
['9036070002416', '4750114037842'], 72726989, 111461, None
['9673865723691', '2304015773828'], 72743402, 111461, None
['5872629731574', '7225535925403', '2646206563983', '5099511252110', '3397717752376', '7813413947866', '9690736005496'], 72753026, 111461, None
['7075429551146', '5149397384845'], 72774004, 202397, None
['2072216449728', '1590405135272'], 72796202, 184547, None
['9567898641964', '9299851747597'], 72849773, 168813, None
['1309658186340', '7101892393430'], 72850385, 243693, None
['3087854236301', '3145420279296'], 72881732, 149392, None
['6303761791106', '3258314024082'], 72881893, 111461, None
['5243639716262', '5064590954636'], 72885233, 53340, None
['4783982580369', '9395357409226'], 72886781, 4225375, None
['1072153693469', '4467047200361'], 72908307, 4216999, None
['9384835952286', '9601216293838', '7227989812807'], 72925500, 111461, None
['3887329947349', '6103070754089'], 72934783, 111461, None
['3360135665350', '3598771336826'], 73109887, 4247389, None
['5775300508581', '9326347652131'], 73110081, 4247389, None
['3133592640792', '7957581969115'], 73111082, 4247389, None
['5127404877597', '3811695653481', '4654447832544', '8961140004431', '6796619354460', '4120979993019', '1413071036353', '2312741114733', '3204824357015', '2121998085744'], 73121035, 111461, None
['1748978189233', '1366530763291'], 73124820, 295203, None
['1769844952478', '3128459705943', '2170172945868'], 73161165, 18845, None
['4602507661041', '2491708997453'], 73168439, 226669, None
['1133877192017', '1995371819162'], 73168441, 226669, None
['6489321315354', '4726605090210', '1322832219021'], 73168449, 226669, None
['9410171873197', '8248972241669'], 73172151, 273971, None
['1230231964294', '6894353802183'], 73190767, 886169, None
['6156746779855', '1440065258821'], 73207101, 575005, None
['2972193845035', '5803269401718'], 73219237, 317963, None
['9719052572908', '5584525105518'], 73222641, 4256749, None
['9794389530425', '8719565972852'], 73236396, 111461, None
['6176457647465', '6220957470907'], 73248394, 25422, None
['9555548015609', '7728562450776'], 73249934, 111461, None
['6132569824088', '3294167501143'], 73259411, 4258263, None
['2703947068963', '2487399937342'], 73279957, 460697, None
['7182613785543', '9681618600823'], 73309902, 226669, None
['7568146905311', '1398115863856', '6219171727459'], 73319257, 4249431, None
['9518379299730', '5505499816934'], 73328719, 577673, None
['4648185292382', '8230303222555'], 73329407, 577673, None
['1004692132567', '4213351602984'], 73344674, 111461, None
['8883153706188', '8887488739033'], 73364266, 111461, None
['7504677041760', '8178463645852', '5598265683342', '9400035023395', '8386716655714', '4792591756613', '5384878513074', '4310533437738', '1266669440682', '7962001733477', '5406281368649', '2401089684970', '8255781444482'], 73370407, 111461, None
['4410826511189', '2089307472985'], 73374989, 4262551, None
['7530355790514', '9250150935184'], 73383531, 111461, None
['3731547608189', '6980184004046'], 73420102, 111461, None
['6883143978962', '1477447936206'], 73489387, 111461, None
['1174212824439', '3903365003525'], 73489389, 111461, None
['9594397185613', '9003215862655'], 73492421, 111461, None
['8175735867418', '2466558288334'], 73513972, 111461, None
['4281968036898', '2467774615638', '5894116821394', '7559781410432', '9490147324178', '3369899999966'], 73526374, 111461, None
['5374461966850', '9570111892609', '3534667630241'], 73568380, 111461, None
['7808573555988', '2378575859681', '3779969708468'], 73568382, 111461, None
['6444497787763', '8954596610553', '2274464305526', '6091390888203'], 73570913, 111461, None
['8192643479083', '7301280079247', '5917085182796'], 73637810, 111461, None
['2384205934406', '8574443167313', '5206611279753', '8267856207875'], 73648214, 111461, None
['3505160532837', '6131002593291'], 73666864, 4269821, None
['1549352858444', '1420320400110', '1114383815298'], 73682065, 250531, None
['7515760157398', '4392553804430'], 73726489, 166661, None
['7047345518879', '5138832066699'], 73731546, 456363, None
['8650132035375', '9101081786928', '2749671446637'], 73737625, 111461, None
['7049606914611', '5947457688540'], 73766060, 47445, None
['3191875565217', '1828925814743'], 73774222, 592931, None
['5145971919656', '8376318457785'], 73774518, 592931, None
['2906341715864', '1928942155260', '4921649209750', '4198530075712'], 73785060, 111461, None
['5415440534780', '6403912817010'], 73793228, 111461, None
['9112717497125', '7164640901998'], 73831403, 537803, None
['9209487179341', '6655036658660'], 73853962, 111461, None
['9256304496280', '9374718224661'], 73867442, 592931, None
['4353937613369'], 73869527, 592931, None
['1514498824288', '9553414939897'], 73882361, 164953, None
['5554849642518', '1392769245709'], 74018771, 562547, None
['4889624947627', '2538044340366'], 74025804, 224907, None
['6703767855411', '1998260616484', '3035943482625'], 74195314, 745957, None
['8301117027044', '5238539684940', '1545742711863', '4188573007056', '8954877464714'], 74198362, 18804, None
['5519159053713', '5613078605333'], 74233383, 252693, None
['9448682772906', '6707935910193'], 74238040, 363961, None
['6759143558636', '7859973468460', '7882511182049'], 74238556, 111461, None
['9403172560753', '3104189849065', '9822723811710', '3656627744122'], 74238562, 111461, None
['5835286907720', '9481229407725'], 74245802, 155734, None
['3581199307929', '2470551914688'], 74300899, 165603, None
['6960928825823', '8296505093643'], 74301152, None, None
['5305590181609', '6212648407323'], 74306336, 111461, None
['7422725673322', '2801924151957'], 74306893, 111461, None
['2453106340286', '9564540469457'], 74307186, 276745, None
['8081242679577', '3729944223753', '2263499871803'], 74324809, 111461, None
['2232075633588', '5269441868890'], 74324811, 111461, None
['2230978989894', '6207068288072'], 74330872, 193999, None
['6823290678896', '3095427976301'], 74342806, 460697, None
['2497849816561', '9249955614639'], 74344737, 111461, None
['5638612672787', '9745417022207'], 74380476, 111461, None
['5643006717210', '2860979938852'], 74442214, 111461, None
['7825534231798', '5877194695016'], 74442857, 47536, None
['2825479202766', '9070149215802'], 74445309, 878765, None
['5747164520627', '7000054224813', '2783850061321', '4233438323281', '2559698040265'], 74446441, 111461, None
['4177639725959', '7828813050899'], 74458521, 111461, None
['5099107910232', '1004479036057'], 74462324, 144531, None
['9298258875643', '5345951318022'], 74492795, 155511, None
['1518612118796', '1159168849767'], 74497290, 616749, None
['8881690689339', '7505443438234'], 74497391, 850123, None
['2766687810926', '7088855634420'], 74501426, 257827, None
['5262784197597', '2665373954534'], 74530068, 111461, None
['1465905021625', '9100321623030'], 74534526, 303591, None
['6152992061300', '6086631293207'], 74534702, 111461, None
['4085951713007', '8234193003193'], 74537416, 303591, None
['3961963992269', '7574476442051'], 74625808, 47445, None
['7704393728680', '2419273838858'], 74689170, 111461, None
['6532722939947', '2955794747519'], 74737620, 21688, None
['7956587577486', '3159274226863', '7182244974910'], 74741874, 18984, None
['6255326430138', '8838758741126'], 74751370, 537803, None
['4157337450544', '9583589987692', '3227012912849'], 74754377, 248385, None
['9314776185955', '8671245149292'], 74775202, 332657, None
['5616489465800', '9599664466129'], 74775657, 111461, None
['9005777233997', '1652428849096'], 74792557, 111461, None
['3203435649944', '6407093183735'], 74794412, 204735, None
['4983366102594', '8552609745667'], 74794420, 204735, None
['6171421232159', '1238822759032'], 74795789, 111461, None
['1405488684039', '6787091262848'], 74814546, 356687, None
['9383001100018', '8390451413880', '8339481115696', '5886786336854'], 74858405, 25422, None
['4374470336881', '1456707507134'], 74859901, 504613, None
['1231602470970', '3046778289565', '9040018727257'], 74896161, 868547, None
['4267205643289', '8204392664396', '6979378581081', '6741238613893', '1083808790121'], 74926626, 111461, None
['7968640259802', '2247867644482', '9320216022125'], 74942663, 111461, None
['4571454217949', '9578879846502'], 74968476, 615033, None
['9487300482049', '4450981567379'], 74968681, 303591, None
['9763884582376', '1223445371637'], 74968693, 303591, None
['4055063686483', '7322639129765'], 74968697, 303591, None
['7853986019923', '7794438594523'], 74979552, 561925, None
['6372523093666', '7571275959261'], 74986371, 152855, None
['2467427776747', '7126708368938'], 74988445, 632677, None
['6436944335894', '2467765702811'], 75027874, 632677, None
['7868907453007', '4354598300773'], 75035248, 111461, None
['9022346038333', '9842422428693', '1773162701129', '3783502874695', '6380429358545', '3056437525575', '6021147138912', '4175605482212', '4692171318292', '1361133166962', '4113137159841', '7221023308197', '7282467621785', '7520176183204', '3777346553413'], 75064015, 111461, None
['2260880420239', '8726287498744', '1839110230822'], 75149895, 242929, None
['7335272006836', '2485210568470'], 75170845, 432545, None
['8448359895908', '7377610566817'], 75328028, 271765, None
['8414281771924', '6628208122047'], 75338644, 4224691, None
['7642605349592', '1275641370235'], 75341032, 63747, None
['9539586263635', '5370716738623'], 75346675, 111461, None
['2123958216625', '1522538800369'], 75348226, 111461, None
['4463814260675', '2255174809020'], 75348683, 111461, None
['2284766273559', '7396320675169'], 75354349, 19788, None
['1056051737302', '8717207579964', '4039532123501', '2698828046976'], 75378212, 24843, None
['5857234531122', '1759763569604'], 75391204, 111461, None
['1835786862042', '2270185621118'], 75396267, 538981, None
['4961348336557', '6848561644608', '9606950195416', '6532160228382', '7996114750331'], 75431892, 111461, None
['6397777415583', '7363591996959', '7308406043570', '1812097851372'], 75440769, 111461, None
['8374996910783', '7812972048606'], 75515661, 685941, None
['7264520091211', '7560739734216'], 75529179, 4228535, None
['6371699668203', '5211938854879'], 75530228, 111461, None
['3362425304567', '1484896559139', '1183899652913'], 75540978, None, None
['9058535507946', '1875390192159', '5101260423277', '9370357175269', '2579498984010', '9146255370888', '5244450943841', '4520780026603'], 75544766, 21651, None
['9610291644749', '4683356222317', '1167378009605'], 75554177, 630179, None
['3152397324966', '4857776476913'], 75587136, 63747, None
['5032335695946', '1074276846883'], 75595223, 4271427, None
['8443849079615', '2970629924576'], 75597107, 111461, None
['6892889087432', '5817075722080'], 75597567, 74762, None
['2796882934714', '1775063035687', '9986265894923'], 75599648, 111461, None
['4341877648077', '4246537311448', '1011127341096'], 75603890, 111461, None
['1443740932542', '5262371750662'], 75613675, 111461, None
['8544326754046', '1057538762346', '2632513051458', '2806132483665', '7751711216709', '6012266536587', '3586396217777'], 75618161, 111461, None
['7769332528264', '6283540972868'], 75619973, 111461, None
['7017117543279', '5150497890341', '1190937511515'], 75628424, 235263, None
['1082478298553', '3418212787927'], 75632078, 216341, None
['2966922931380', '8158559159983'], 75632794, 216341, None
['8261362791179', '9011689540450'], 75664027, 63747, None
['5043750255905', '4252742514024'], 75698351, 4427793, None
['9436806539009', '4007428886090', '5573446934473'], 75701135, 319075, None
['7571978300681', '1565209437150', '2311847540338'], 75715345, 111461, None
['5774105756814', '6147970806981'], 75715794, 592931, None
['3447018095784', '2502328699501'], 75718512, 842891, None
['8111459109595', '4070530872497', '6578813934709', '2740648529373', '9592137497884'], 75801177, 111461, None
['9598053933990', '6149583816319'], 75946132, 143013, None
['6434417371516', '9989123882207'], 75955331, 110682, None
['5250236632642', '7851864398511'], 75975151, 25422, None
['8274727220122', '5366417444741', '8092607074150', '2354766330147'], 75981227, 111461, None
['1392210974776', '1312860176726'], 75983793, 158523, None
['7796003603654', '4763608997122'], 75983853, 158523, None
['5648128417574', '8338087325467'], 75984127, 158523, None
['6893284010964', '3697091084087'], 75994791, 185083, None
['7563479548594', '2472986893644'], 75998110, 4420765, None
['6347484350394', '6293361813653'], 76002013, 562547, None
