Pmaster Sku,Pageview,Selection
4777712408771,212,1
4840356996642,212,1
5412167727822,212,1
5424984612328,212,1
5442221871959,212,1
5930182724126,212,1
6307133435445,212,1
7039218254861,212,1
7174024877924,212,1
7460833642410,212,1
7980783351441,212,1
8008374706896,212,1
8704580932936,212,1
9171442232517,212,1
9235197029161,212,1
9875814600101,212,1
1161500718235,211,1
1416591602231,211,1
2125457844125,211,1
2707316978456,211,1
2820655596288,211,1
2828675701835,211,1
3059780202668,211,1
3888569910537,211,1
4150193010778,211,1
4470471538689,211,1
4632972797938,211,1
4761444795506,211,1
5458211732091,211,1
5663813876196,211,1
5994433260337,211,1
6185063283844,211,1
6211089548967,211,1
6212946103699,211,1
6503728931280,211,1
7500948536799,211,1
7551107157681,211,1
7568323389804,211,1
7746618380953,211,1
8003507657090,211,1
8072559669375,211,1
8261432135131,211,1
8861003918477,211,1
8895921685064,211,1
8896307138933,211,1
9509992274518,211,1
1267122128688,210,1
1358458058104,210,1
1450080889184,210,1
2348183708886,210,1
2509213283609,210,1
2710762649373,210,1
2765598298062,210,1
2875241629307,210,1
2918167248099,210,1
3820829371535,210,1
4076137055267,210,1
4527204899320,210,1
4928012633564,210,1
5468780146939,210,1
5661015466257,210,1
6687611071533,210,1
7047179713877,210,1
7163818731962,210,1
7611959750590,210,1
7969587378434,210,1
8283028082094,210,1
8287655975149,210,1
8344132948918,210,1
8468685868246,210,1
8727521778211,210,1
8963401377282,210,1
9075554179749,210,1
9082584053796,210,1
9321428295670,210,1
9495520320058,210,1
9587027535513,210,1
9734714821910,210,1
9799343283736,210,1
9851710566703,210,1
9897837817519,210,1
9992360574745,210,1
1171841290482,209,1
1199075754334,209,1
1253868244029,209,1
1474981644208,209,1
2554002519247,209,1
2808306586536,209,1
3681519890866,209,1
3733353149128,209,1
4184025829629,209,1
4803928653919,209,1
4919885233389,209,1
5115067831047,209,1
5479105707594,209,1
5639943596254,209,1
5902644565788,209,1
6013594861845,209,1
6144859609701,209,1
6657542457478,209,1
6675566405763,209,1
6861762439392,209,1
6941690910931,209,1
7069422615349,209,1
7201083764121,209,1
7815663260998,209,1
8345463331154,209,1
8580598481659,209,1
8904451859748,209,1
8989301060204,209,1
9551843583344,209,1
9748233316079,209,1
9999633219297,209,1
1043916283234,208,1
1112664364837,208,1
1220021362386,208,1
1253120054425,208,1
1280493800819,208,1
1298142937087,208,1
1456286303523,208,1
1608293250455,208,1
1945880723610,208,1
2133739133072,208,1
2805005395926,208,1
2832451589609,208,1
3026506464341,208,1
3205224394556,208,1
3992224551215,208,1
4147684612993,208,1
4345761806055,208,1
4520898221128,208,1
5144290462584,208,1
5255248347508,208,1
5313448710598,208,1
5629472329805,208,1
5845559262265,208,1
5951622008972,208,1
6365355650961,208,1
6605059521878,208,1
7244608029619,208,1
7623392946136,208,1
7855765364958,208,1
8037897447184,208,1
8234196981146,208,1
8435066365538,208,1
8439903583105,208,1
8737628289696,208,1
8800277079202,208,1
8917582412003,208,1
9310820086278,208,1
9453347939372,208,1
1349538450604,207,1
1651975587475,207,1
1702459634148,207,1
1743406556779,207,1
2495532543107,207,1
2761503146371,207,1
2798656677278,207,1
2814464803798,207,1
3120211065012,207,1
3747606137163,207,1
3948667692407,207,1
3956565962208,207,1
3993599568310,207,1
4132617044811,207,1
4627170232068,207,1
4840117634479,207,1
4871108937804,207,1
4934876639148,207,1
5152764489890,207,1
5204404472684,207,1
5461803222092,207,1
5640245209575,207,1
6609865991313,207,1
6633552150790,207,1
6740094613376,207,1
6805609009072,207,1
6885386514545,207,1
6953027705172,207,1
7650310897512,207,1
7674619593845,207,1
7775563593742,207,1
7853022935750,207,1
8124475353538,207,1
8242654846975,207,1
8540235572608,207,1
8583414983012,207,1
9374465271246,207,1
1350283127055,206,1
1455079453650,206,1
1587696091820,206,1
2146581635359,206,1
2342903521410,206,1
2610765036985,206,1
2851485538582,206,1
3273849622262,206,1
3823101391527,206,1
4352578355484,206,1
4911003682857,206,1
5027142893081,206,1
5196434873404,206,1
6066779280412,206,1
6222826616775,206,1
6395599527385,206,1
6439289202531,206,1
6701321176705,206,1
6803543683631,206,1
6805723424584,206,1
6891081163589,206,1
7046530712405,206,1
7927366154563,206,1
8101246409618,206,1
8303019427809,206,1
8372188080698,206,1
8468132490743,206,1
8562605223991,206,1
8688878162437,206,1
8727108087901,206,1
8779209344599,206,1
9073187308352,206,1
9085033603658,206,1
9152477299520,206,1
9423324273157,206,1
9684223897411,206,1
9982157829189,206,1
1701468232901,205,1
1737392355638,205,1
1901811618196,205,1
2101766065420,205,1
2183975763731,205,1
2344295844714,205,1
2764885190727,205,1
3583822286816,205,1
3984613472287,205,1
4039848165370,205,1
4060109338769,205,1
4103118489752,205,1
4268059351016,205,1
4385255299727,205,1
4721952915407,205,1
4735372259751,205,1
5432429999217,205,1
5751631518192,205,1
6244968236636,205,1
6461257791946,205,1
6886770169017,205,1
7303491569333,205,1
8489325725270,205,1
8613847368879,205,1
9008009888064,205,1
9081059155737,205,1
9356207183949,205,1
9547500849568,205,1
9559783989220,205,1
9713866287706,205,1
9913860548630,205,1
1131751735336,204,1
1533374029672,204,1
1597802790189,204,1
1644314545759,204,1
1659069308337,204,1
1992406424193,204,1
2208317126606,204,1
2355763503397,204,1
2905234279976,204,1
3387816355805,204,1
3813525061084,204,1
3815541266044,204,1
3825489826197,204,1
4254542223885,204,1
4519266482966,204,1
4551336608789,204,1
4572327343239,204,1
4588719113945,204,1
4591594632167,204,1
4979555336383,204,1
5096751055456,204,1
5839315650191,204,1
5982214724031,204,1
6108392509751,204,1
6135612920836,204,1
6254059415061,204,1
6605560693811,204,1
6845501245406,204,1
6953275855094,204,1
7391502080748,204,1
7650297076539,204,1
7769567929942,204,1
7771851784229,204,1
7829480922397,204,1
7922205375184,204,1
8206813036966,204,1
8386307267332,204,1
8960456868093,204,1
9009728041389,204,1
9124588295458,204,1
9253841134068,204,1
9496620483520,204,1
9595580467076,204,1
9915325254537,204,1
9936336454433,204,1
1293300453396,203,1
1399475064488,203,1
1665159797448,203,1
1825837936102,203,1
2559171488820,203,1
3328724310081,203,1
3764214059216,203,1
3836437829214,203,1
4171603673949,203,1
4194978103163,203,1
4562710402544,203,1
4624839982724,203,1
4658249688446,203,1
4765935891616,203,1
4924090497136,203,1
4973969447239,203,1
5596094844415,203,1
5897476188330,203,1
6314915683352,203,1
6391413415265,203,1
6777040667716,203,1
7787770324347,203,1
7840542881391,203,1
7870889980747,203,1
8087326010991,203,1
8481160626569,203,1
8490144342548,203,1
8520219668722,203,1
8565157267546,203,1
8580443003896,203,1
8719277603056,203,1
8743634778779,203,1
8915970739312,203,1
9028503997307,203,1
9109188205465,203,1
9143913478931,203,1
9248586023049,203,1
9328701127408,203,1
9448976851560,203,1
9580418892097,203,1
9941225359096,203,1
1206254607739,202,1
1526300730601,202,1
1678433662816,202,1
1689002729346,202,1
2021766457646,202,1
2077684923374,202,1
2377469709248,202,1
2649771278621,202,1
2867742984719,202,1
3029149006558,202,1
3061309230670,202,1
3062859001086,202,1
3333971148516,202,1
3641268820473,202,1
3758430939876,202,1
4087697163779,202,1
4142982759780,202,1
4203211534753,202,1
4266211426083,202,1
4420107133566,202,1
4650730473424,202,1
5077071378982,202,1
5163593043009,202,1
5295667960957,202,1
5486133046859,202,1
5731758197679,202,1
5906388280223,202,1
6097115013722,202,1
6161173828283,202,1
6296166681038,202,1
6434636272410,202,1
6518500679751,202,1
6519375053060,202,1
6615296442971,202,1
7128112298320,202,1
7602042779734,202,1
8062491463967,202,1
8722078148003,202,1
8776977183399,202,1
8826898829361,202,1
8937548126931,202,1
9017029729226,202,1
9228774306406,202,1
9417726511085,202,1
9533872881811,202,1
9534304450955,202,1
9731303934402,202,1
9748029496834,202,1
1017452446019,201,1
1278874159203,201,1
1622000312781,201,1
1681494031413,201,1
1740021064719,201,1
1839982638264,201,1
2144772031362,201,1
2496126051442,201,1
2542392667105,201,1
2908419068612,201,1
3019007129345,201,1
3033208200597,201,1
3372207549505,201,1
3446536402289,201,1
3927028839825,201,1
3953206851167,201,1
4149705201599,201,1
4777432981707,201,1
4841244915981,201,1
4869121097254,201,1
5315609255139,201,1
5831108134497,201,1
6361737014192,201,1
6376272205134,201,1
7072604257144,201,1
7275640397848,201,1
7324020298786,201,1
7536126004996,201,1
7702402429009,201,1
7714464365461,201,1
7847543038179,201,1
8304316606256,201,1
8531097541931,201,1
8609220549164,201,1
8685224056877,201,1
8837548230301,201,1
9078615041794,201,1
9455046825581,201,1
9578215858163,201,1
1103560825812,200,1
1435626298934,200,1
1727068590982,200,1
1826284458028,200,1
1921153204109,200,1
2572135239795,200,1
2729121430364,200,1
2738300634153,200,1
3333487174062,200,1
3343307637324,200,1
3471413734191,200,1
3483773310496,200,1
3554846290189,200,1
3621768522938,200,1
3733289255058,200,1
4069161586583,200,1
4476125121382,200,1
4784773896959,200,1
4947147008056,200,1
5145259344842,200,1
5209725517069,200,1
5386213843333,200,1
5623468024040,200,1
5776041564184,200,1
6068430614055,200,1
6840385438104,200,1
7063797990858,200,1
7132849338129,200,1
7293260206593,200,1
7425212179178,200,1
7589975744833,200,1
7699894761864,200,1
8236724983136,200,1
8273040056513,200,1
8546439677533,200,1
8647759698539,200,1
9013852052383,200,1
9107688251247,200,1
9505672568700,200,1
9505731209766,200,1
9606410676715,200,1
9702245790656,200,1
9884730042094,200,1
9954032396184,200,1
1174454959647,199,1
1756501845693,199,1
1916065624947,199,1
1925256842183,199,1
2520038954369,199,1
2663932756612,199,1
2774260983257,199,1
3598940230474,199,1
4043535058432,199,1
4377335166821,199,1
4903791633784,199,1
5265631374462,199,1
5271070116259,199,1
5285843036033,199,1
5344020194659,199,1
5583545028213,199,1
5600201787554,199,1
5709917860244,199,1
5842192674868,199,1
5922418939473,199,1
6092912358502,199,1
6146800825646,199,1
6249128216403,199,1
6325722164279,199,1
6434824588026,199,1
6551032557772,199,1
6693112013330,199,1
7145771167835,199,1
7309839966703,199,1
7330535349736,199,1
7440894411880,199,1
7575508211324,199,1
8258942704926,199,1
8317133097367,199,1
8498950130533,199,1
8704630163198,199,1
8807490291284,199,1
8948949525425,199,1
8977098980687,199,1
9403887384354,199,1
1465355047732,198,1
1534707354498,198,1
1951566667499,198,1
2133751054812,198,1
2612760698489,198,1
2655119650858,198,1
2912047861947,198,1
3138246639559,198,1
3263534638706,198,1
4047945008254,198,1
4591678880408,198,1
4597689932037,198,1
4613656812802,198,1
4963575450806,198,1
5012657232579,198,1
5134295702747,198,1
5621873132015,198,1
5874325522956,198,1
5887522932584,198,1
5990862595993,198,1
6154448023528,198,1
6233164109255,198,1
6387376149699,198,1
6470430252005,198,1
7036413499134,198,1
8002360424286,198,1
8424906000748,198,1
8536087477579,198,1
9166176496816,198,1
9255091097076,198,1
9256490889163,198,1
9424836751690,198,1
9762532859242,198,1
1274903019314,197,1
1361022869341,197,1
1363560455291,197,1
1438812604717,197,1
2182762354188,197,1
2231913612735,197,1
2450788683816,197,1
3079526207802,197,1
3174652024150,197,1
3501728680502,197,1
3935362611108,197,1
3992344724063,197,1
4171746254043,197,1
4299629805325,197,1
4440249391662,197,1
4551431665517,197,1
4676697196696,197,1
4679674557613,197,1
4783050185403,197,1
5056046697600,197,1
5086387268792,197,1
5520966156863,197,1
6157585060739,197,1
6484010841978,197,1
6858434438252,197,1
6936888066262,197,1
7157777860732,197,1
7834190724426,197,1
7930027847421,197,1
8035411726152,197,1
8200768596483,197,1
8363598882185,197,1
8449380171030,197,1
8463448222075,197,1
8647649162302,197,1
8766245588834,197,1
8816442073688,197,1
8987167947534,197,1
9181538170302,197,1
9585658678166,197,1
9661663940593,197,1
9679686459772,197,1
9952715091167,197,1
1029189809777,196,1
1193968264795,196,1
1356333866516,196,1
1365272367633,196,1
1385498541150,196,1
1577615765527,196,1
2115796774899,196,1
2253012584752,196,1
2996387315678,196,1
3520344940840,196,1
4038875563579,196,1
4129893463689,196,1
4561089018998,196,1
4629945931109,196,1
5090285276370,196,1
5433432239765,196,1
5457720026356,196,1
5679118557055,196,1
5799507530589,196,1
6077759903306,196,1
6367743086580,196,1
6398646197791,196,1
6408308635141,196,1
6508852057028,196,1
6569175681655,196,1
6625642088199,196,1
6631662954871,196,1
7329934749762,196,1
7519311562723,196,1
7909205284716,196,1
8105781654830,196,1
9397679780908,196,1
9888503932001,196,1
9895533260868,196,1
1000372109636,195,1
1190328685861,195,1
1220653672143,195,1
1246788238825,195,1
1499902176835,195,1
1670585831215,195,1
1916624535769,195,1
1943069480880,195,1
2074235208737,195,1
2125873728320,195,1
2180720968373,195,1
2404628986896,195,1
2963064855373,195,1
3129928528452,195,1
3495736449150,195,1
3505642708349,195,1
3788737713925,195,1
3793810519271,195,1
4169851306696,195,1
4232234465520,195,1
4920911201753,195,1
5066823558494,195,1
5220347053746,195,1
5731664257824,195,1
5807553289631,195,1
6003297197350,195,1
6064688338125,195,1
6336277379419,195,1
6676795153760,195,1
6846697505947,195,1
7119970712431,195,1
7315109290706,195,1
7734712458370,195,1
7821148006358,195,1
7822728008549,195,1
8018171042066,195,1
8067460653661,195,1
8194881058672,195,1
8240180239667,195,1
8358033290377,195,1
8453209991891,195,1
8457202884886,195,1
8498312550634,195,1
8713637914610,195,1
9028675563230,195,1
9192332169706,195,1
9197775779086,195,1
9650637843016,195,1
9876235936732,195,1
1009073421216,194,1
1091634620595,194,1
1171116346821,194,1
1275605506564,194,1
1452435555201,194,1
1711698184352,194,1
1807726288190,194,1
1939570452768,194,1
2058613140739,194,1
2193022145274,194,1
2233555904235,194,1
2311443575313,194,1
2501093219113,194,1
2545381818250,194,1
2819175049985,194,1
3278977764622,194,1
3292423742935,194,1
3515176398945,194,1
3618390718794,194,1
3767286892342,194,1
4005972491880,194,1
4260468328481,194,1
4589036567290,194,1
4688864384485,194,1
4858818879105,194,1
4923013131874,194,1
5300736472160,194,1
5416761228013,194,1
5989542846145,194,1
6032215530922,194,1
6061817965481,194,1
6220048663638,194,1
6496610400547,194,1
6581721790646,194,1
6582157034595,194,1
7010878370030,194,1
7013519930877,194,1
7095717029294,194,1
7224230506191,194,1
7439448819951,194,1
7705131744863,194,1
7794284429765,194,1
8102618256748,194,1
8415671213824,194,1
8867045541842,194,1
9293465568757,194,1
1017366650915,193,1
1526439460806,193,1
1600873939989,193,1
1638820414847,193,1
1788712712334,193,1
1945016292387,193,1
2176578966142,193,1
2398496486920,193,1
2462396603964,193,1
2601028015880,193,1
3464904963750,193,1
3538429686323,193,1
4124183892997,193,1
4211213907505,193,1
4628612072080,193,1
4918285565816,193,1
5167462938052,193,1
5229221237865,193,1
5291248535705,193,1
5299357822228,193,1
5302333189557,193,1
5795274813887,193,1
5884585633121,193,1
6118399381793,193,1
6322586663528,193,1
6438823612386,193,1
6601541693222,193,1
6876554257274,193,1
7065374274665,193,1
7278358196758,193,1
7352047329808,193,1
7458514624909,193,1
7579484306012,193,1
7622664495652,193,1
9321379376277,193,1
9886143070909,193,1
9898939533604,193,1
1110758049975,192,1
1384438430172,192,1
1625874696273,192,1
1768460881764,192,1
2075841094233,192,1
2564578365612,192,1
2713278995654,192,1
2748201129363,192,1
3680206648038,192,1
3820000357884,192,1
3873673154069,192,1
3949215634532,192,1
4761789938886,192,1
5817474014014,192,1
5892827337538,192,1
6049148946300,192,1
6241952534565,192,1
6723579148662,192,1
7053327433344,192,1
7447284244159,192,1
8309950300850,192,1
8721790694171,192,1
8847553942068,192,1
8996013025309,192,1
9096027027572,192,1
9129006751104,192,1
9350564825955,192,1
9452397270404,192,1
9559027114920,192,1
9633711528856,192,1
1371208510592,191,1
1435648110570,191,1
1645721426600,191,1
1719714881247,191,1
1762288959782,191,1
1775989654061,191,1
1891145470871,191,1
1990192625282,191,1
2030356503212,191,1
2312801819148,191,1
2453101029292,191,1
2514899126681,191,1
2612745854855,191,1
2663052903026,191,1
3225005429490,191,1
3620889884262,191,1
3679865159163,191,1
3801786607232,191,1
4129808678566,191,1
4455488994786,191,1
4456180402527,191,1
4665799435387,191,1
4941310911968,191,1
4964154239012,191,1
5014000317452,191,1
5079103631447,191,1
5136694685416,191,1
5220092141312,191,1
5280702073733,191,1
5385935605278,191,1
5390901743157,191,1
5421670858206,191,1
5514898156398,191,1
5523689263771,191,1
5599505486280,191,1
5846395918033,191,1
5910220771480,191,1
5986527283346,191,1
6163129996266,191,1
6348856345400,191,1
6436676525632,191,1
6699137593388,191,1
6800475160355,191,1
6859273850652,191,1
7136137623447,191,1
7225208312172,191,1
7611360076357,191,1
7978609478182,191,1
7982338667953,191,1
8327508833230,191,1
8620769054162,191,1
8629436402947,191,1
8901015605712,191,1
8914257221785,191,1
9018250569308,191,1
9210144255834,191,1
9252935609839,191,1
9374660457681,191,1
9475118696697,191,1
9566063089693,191,1
9568284294955,191,1
9641701862484,191,1
1060198757029,190,1
1466198790595,190,1
1518717151032,190,1
1832358677932,190,1
2041716476602,190,1
2098281272533,190,1
2171698764999,190,1
2252289366966,190,1
2330378163604,190,1
2347324461345,190,1
2413082239394,190,1
2559878691172,190,1
2568209848499,190,1
2591461773830,190,1
2709575369410,190,1
2812263947697,190,1
3324892959671,190,1
3394529528952,190,1
3652884068415,190,1
3889399205275,190,1
4266072213625,190,1
4352657112471,190,1
4558500578865,190,1
4654401555247,190,1
4689873448713,190,1
5110829805177,190,1
5340923253233,190,1
5945445640253,190,1
6602123130752,190,1
6999588773431,190,1
7009516321209,190,1
7260818077994,190,1
7881765853125,190,1
7922443368449,190,1
7969749601882,190,1
8060258089419,190,1
8360201485290,190,1
8878756140880,190,1
9264359834827,190,1
9283242482600,190,1
9511452313583,190,1
9634325046019,190,1
9816166246630,190,1
1142177201916,189,1
1232208196182,189,1
1471374917080,189,1
1480395620451,189,1
1600463634140,189,1
1644014376424,189,1
1901565110427,189,1
2513816088271,189,1
2584117832726,189,1
2662613067740,189,1
2826481682843,189,1
3295892945073,189,1
3390916351585,189,1
3610022746144,189,1
3806027564764,189,1
3860917046136,189,1
4409217220701,189,1
4600507609520,189,1
4729460481363,189,1
5277110641927,189,1
5523282880412,189,1
5884640370656,189,1
5955885433830,189,1
6373275849839,189,1
7114531031914,189,1
7207021549201,189,1
7328100281215,189,1
7331583186113,189,1
7471114051029,189,1
9039104313649,189,1
9749791857752,189,1
9963042246069,189,1
1008530212499,188,1
1035002272857,188,1
1272545952734,188,1
1419192571943,188,1
1541882386900,188,1
1632032527132,188,1
2335813514498,188,1
2500050569598,188,1
2549065505733,188,1
3245814966139,188,1
3255988545753,188,1
3584193079701,188,1
3667131454101,188,1
3677684446546,188,1
4041239443349,188,1
4132274850756,188,1
4427235613370,188,1
4458235625271,188,1
4759502074076,188,1
4897047112515,188,1
4968302236816,188,1
5026148748036,188,1
5456917767065,188,1
5469185882708,188,1
5781046829439,188,1
5859335295054,188,1
5860950271817,188,1
5935724798684,188,1
5951932801683,188,1
5971861432109,188,1
5975432482868,188,1
6234954120345,188,1
6506778782642,188,1
6507413927190,188,1
6509413643186,188,1
6743192563215,188,1
6954359453267,188,1
7126542461994,188,1
7404998783809,188,1
7626958315107,188,1
7750222093900,188,1
7913535596906,188,1
7990447277175,188,1
8244362752586,188,1
8644159442889,188,1
8844828628471,188,1
9348294498594,188,1
9386887282564,188,1
9397308213760,188,1
9528290472136,188,1
9885128877625,188,1
1258143118215,187,1
1504735910614,187,1
1538920139213,187,1
1564817937898,187,1
1672059984082,187,1
1866205005689,187,1
2265610780737,187,1
2266095551119,187,1
2803059658547,187,1
2841801334561,187,1
2842192329702,187,1
2855254775314,187,1
2959514815113,187,1
3443989361057,187,1
4116519727461,187,1
4266196907561,187,1
4402462616458,187,1
4472190856228,187,1
4737279780710,187,1
4738580826371,187,1
5190212443827,187,1
5245159832767,187,1
5322203061806,187,1
5610172095711,187,1
5777758554936,187,1
5819248246218,187,1
6035796329824,187,1
6651642266695,187,1
6814028011078,187,1
7005883666603,187,1
7215020643615,187,1
7463916976872,187,1
7725864648789,187,1
8548496209825,187,1
8597518273467,187,1
8642504713506,187,1
9674445555156,187,1
9704460370314,187,1
9723951388379,187,1
1102856772946,186,1
1208304588111,186,1
1629345929882,186,1
1651947433117,186,1
1944158733499,186,1
2006478302306,186,1
2027651855696,186,1
2095134863414,186,1
2220354351223,186,1
2663172917002,186,1
2675115201925,186,1
2975547658459,186,1
3216434456550,186,1
3412610775139,186,1
3634082800785,186,1
3800014450382,186,1
3901016995878,186,1
3914614666507,186,1
4298602833560,186,1
4443525452156,186,1
4513432583455,186,1
5070042252860,186,1
5201532939201,186,1
5482021287885,186,1
5939991349605,186,1
5991072248368,186,1
6362460838840,186,1
6505044011448,186,1
6561519267765,186,1
6759876451327,186,1
7144616646450,186,1
7748217105354,186,1
7756574827019,186,1
8022450031457,186,1
8105297519692,186,1
8479911798115,186,1
8656920399858,186,1
9020821071090,186,1
9157158009438,186,1
9321013041512,186,1
9571282879529,186,1
9647123950549,186,1
9843391787478,186,1
9939277141459,186,1
1064737696096,185,1
1138722576226,185,1
1294215402356,185,1
1420021362102,185,1
1481212133394,185,1
1582925724685,185,1
1594141325805,185,1
2451225974849,185,1
2748211521416,185,1
2858471743913,185,1
2877990537449,185,1
2958211822776,185,1
3098454977178,185,1
3299431156616,185,1
3538079406920,185,1
3624532272910,185,1
3757405728756,185,1
3762284756734,185,1
3929702968913,185,1
4241744073547,185,1
4285824131772,185,1
4747781811994,185,1
5022014933087,185,1
5415686744455,185,1
5446811210132,185,1
5588453909583,185,1
5600635009215,185,1
5638176336198,185,1
5651998252824,185,1
5904762026153,185,1
5929002425289,185,1
6149254778151,185,1
6522909221859,185,1
6535594029471,185,1
6622828370147,185,1
6641449991258,185,1
7271065488633,185,1
7432484329767,185,1
7463061286715,185,1
7484656042127,185,1
7499057566417,185,1
7538891609314,185,1
7588393762925,185,1
7897173860219,185,1
7899512783265,185,1
7964992567824,185,1
8113072660163,185,1
8605192216462,185,1
8759834370897,185,1
8819445369519,185,1
8913531978019,185,1
9137971732102,185,1
9373029898677,185,1
9537863100642,185,1
9760995812651,185,1
1058695281234,184,1
1264637600968,184,1
1428169671012,184,1
1465410801407,184,1
1821712255606,184,1
2125586310981,184,1
2397617423628,184,1
2493147431857,184,1
2647490310639,184,1
2804230169753,184,1
3087311045121,184,1
3129532252552,184,1
3884506596512,184,1
4252514276853,184,1
4275954725064,184,1
4466569905396,184,1
4801559650397,184,1
5025547470531,184,1
5333776209415,184,1
5381165629180,184,1
5447401354328,184,1
5567160143114,184,1
5604713225566,184,1
5613884517738,184,1
5679611336751,184,1
6117165292127,184,1
6382914354887,184,1
6718710561219,184,1
6891548535949,184,1
6978350778341,184,1
7501382203413,184,1
7522112711320,184,1
7650729834061,184,1
7652896701733,184,1
7673562996420,184,1
8043866738511,184,1
9154014714932,184,1
9193075385673,184,1
9486055881398,184,1
9687597013531,184,1
9727554897375,184,1
1374403383558,183,1
1743485832108,183,1
1811524776776,183,1
2093410518423,183,1
2604515835935,183,1
2672689477374,183,1
2710023016978,183,1
3629907238049,183,1
3921190621974,183,1
3995139021248,183,1
3995330418075,183,1
4372576469984,183,1
4448821430662,183,1
4458813467209,183,1
4630593660204,183,1
4711877047092,183,1
4872747972246,183,1
5018156412603,183,1
5173441314021,183,1
5184970171702,183,1
5375006583860,183,1
5397463440438,183,1
5610328042795,183,1
5780225421730,183,1
5810513520798,183,1
6041566491361,183,1
6138640466567,183,1
6280157025574,183,1
6372738376332,183,1
6377400624990,183,1
6509777084168,183,1
6654204793838,183,1
6928946503802,183,1
7160448068690,183,1
7369744812199,183,1
7494649818608,183,1
7710362696062,183,1
7730725223103,183,1
7939528520010,183,1
8107273873224,183,1
8206225509409,183,1
8527388766783,183,1
8566739005071,183,1
8591343093979,183,1
8679114953315,183,1
9104687398168,183,1
9174261171524,183,1
9242848831359,183,1
9507299397985,183,1
9555130156074,183,1
9636816646418,183,1
9823537978458,183,1
1036946427273,182,1
1039141084739,182,1
1467009027940,182,1
1581472182450,182,1
1627188812493,182,1
2072109378004,182,1
2201049760483,182,1
2268429910876,182,1
2288073555575,182,1
2873865220061,182,1
3236109879750,182,1
3854378998837,182,1
4561576122795,182,1
5709413650530,182,1
6101340613159,182,1
6178127624332,182,1
6579307327423,182,1
6603933994015,182,1
6744541157383,182,1
6788831440908,182,1
7310376121920,182,1
7736133199603,182,1
7756863842233,182,1
8108829385628,182,1
8112733904035,182,1
9225533921023,182,1
9542296534146,182,1
9846434003887,182,1
9922037449029,182,1
1129068927049,181,1
1681733175945,181,1
1793197241588,181,1
1795524205718,181,1
1849213754930,181,1
1890189509000,181,1
1938819744848,181,1
2007831355000,181,1
2016206890497,181,1
2146413342721,181,1
2506729025600,181,1
2628882129404,181,1
2664949853622,181,1
3131660593032,181,1
3289604308072,181,1
3483624505873,181,1
3564192021532,181,1
3583426023657,181,1
3800703297571,181,1
4045454612016,181,1
4209052319061,181,1
4283615489583,181,1
4397473142488,181,1
4449057569171,181,1
5088330538603,181,1
5298082002578,181,1
5511155835454,181,1
5656365180657,181,1
5730849317799,181,1
6023242972397,181,1
6084786490051,181,1
6321991073700,181,1
6451810105253,181,1
6705511449389,181,1
7474488832225,181,1
7518075340325,181,1
7590011563357,181,1
8213462547675,181,1
8497776350309,181,1
8633033697477,181,1
8726218016856,181,1
9169781318276,181,1
9171808342546,181,1
9174685387457,181,1
9213366375275,181,1
9294464057813,181,1
9380164626669,181,1
9914418498797,181,1
1169962759842,180,1
1630423679499,180,1
2174299796535,180,1
2463983937660,180,1
2529419478964,180,1
2565071617925,180,1
2949572708793,180,1
3103433104691,180,1
3119112887250,180,1
3304185842767,180,1
3625609337585,180,1
3764595205291,180,1
3847144380769,180,1
4096916799875,180,1
4109725505138,180,1
4408962115499,180,1
4624931819461,180,1
4653098819300,180,1
5180021000687,180,1
5247741359300,180,1
5311923080945,180,1
5319216873977,180,1
5890799360349,180,1
6046803162877,180,1
6245235766244,180,1
6328309034040,180,1
6374603507353,180,1
6521989263438,180,1
6984372568396,180,1
7887140936989,180,1
7984079525462,180,1
8000955540851,180,1
8025946824819,180,1
8036602261619,180,1
8128620583305,180,1
8166729599754,180,1
8585058710047,180,1
8754510662532,180,1
8929278125756,180,1
9296021293199,180,1
9424740963974,180,1
9683995113668,180,1
9717576637004,180,1
9928439962649,180,1
1048780043236,179,1
1057896737571,179,1
1496488246808,179,1
1553873056845,179,1
2012476949613,179,1
3697478918325,179,1
3700728803408,179,1
3934230655792,179,1
4147180779534,179,1
4276377413279,179,1
4391076965611,179,1
5268157398042,179,1
5667672186343,179,1
5829960264032,179,1
5944053007828,179,1
6184322316811,179,1
6625028952889,179,1
6814694204217,179,1
6919333492992,179,1
7028998383328,179,1
7552234169419,179,1
7688035671384,179,1
7748086618990,179,1
7992538345292,179,1
8039682570180,179,1
8397390687365,179,1
8667532952942,179,1
8904483226648,179,1
8944900143851,179,1
8946887252939,179,1
8950894371958,179,1
8977652612566,179,1
9037532924185,179,1
9297587329575,179,1
9348190999317,179,1
9350753320403,179,1
9621668683517,179,1
9744253189068,179,1
9949984309307,179,1
9976174682642,179,1
1032980186893,178,1
1098967690586,178,1
1190451616794,178,1
1227194083407,178,1
1269274810913,178,1
1296654885851,178,1
1583501046440,178,1
1607319057139,178,1
1810040469380,178,1
1916558017009,178,1
2988039068463,178,1
3472013309130,178,1
3871113060420,178,1
3876154268729,178,1
4228792112459,178,1
4240972629854,178,1
4484873549655,178,1
4537767422814,178,1
4650223915742,178,1
4686782775204,178,1
4689109387500,178,1
4856430978558,178,1
4958064400570,178,1
6041316023707,178,1
6162103991067,178,1
6469768489979,178,1
6732787018247,178,1
6832560218113,178,1
7031617972773,178,1
7385216305303,178,1
7464048388453,178,1
7594281056250,178,1
7770562455336,178,1
